i,target,point,pair
3163,0.883333,0.707059,0.834770
3164,0.883333,0.571216,0.756821
3165,0.883333,0.700333,0.866706
3166,0.883333,0.662767,0.711913
3167,0.883333,0.709670,0.723057
3168,0.883333,0.697962,0.706453
3169,0.883333,0.690127,0.717476
3170,0.885000,0.650516,0.641723
3171,0.885000,0.730940,0.949410
3172,0.886667,0.703013,0.838997
3173,0.886667,0.715533,0.869032
3174,0.888333,0.713899,0.796811
3175,0.888333,0.595200,0.621126
3176,0.888333,0.693891,0.818681
3177,0.888333,0.690253,0.814104
3178,0.890000,0.656866,0.730532
3179,0.891667,0.712949,0.760025
3180,0.891667,0.659400,0.751060
3181,0.891667,0.698298,0.749851
3182,0.891667,0.699617,0.830482
3183,0.891667,0.693832,0.816628
3184,0.891667,0.671010,0.660470
3185,0.893333,0.699647,0.827665
3186,0.893333,0.723300,0.834188
3187,0.893333,0.729302,0.807792
3188,0.893333,0.722275,0.777214
3189,0.893333,0.607072,0.647248
3190,0.895000,0.729573,0.803531
3191,0.895000,0.642641,0.734716
3192,0.896667,0.672883,0.742283
3193,0.896667,0.705341,0.841076
3194,0.898333,0.711825,0.849625
3195,0.898333,0.725144,0.856383
3196,0.898333,0.673004,0.753778
3197,0.898333,0.486224,0.738788
3198,0.900000,0.651277,0.757884
3199,0.900000,0.706004,0.782808
3200,0.900000,0.699604,0.773883
3201,0.900000,0.711100,0.877627
3202,0.900000,0.716691,0.885508
3203,0.900000,0.687119,0.675543
3204,0.900000,0.694987,0.705416
3205,0.900000,0.699935,0.812143
3206,0.900000,0.697419,0.810226
3207,0.900000,0.712503,0.861957
3208,0.900000,0.678457,0.742295
3209,0.900000,0.699257,0.825502
3210,0.900000,0.710573,0.838564
3211,0.900000,0.699698,0.822314
3212,0.901667,0.721514,0.832123
3213,0.901667,0.695042,0.804313
3214,0.903333,0.714785,0.697285
3215,0.903333,0.705473,0.777055
3216,0.903333,0.671745,0.713584
3217,0.903333,0.712628,0.885999
3218,0.905000,0.642837,0.773607
3219,0.905000,0.704928,0.839401
3220,0.905000,0.725687,0.907487
3221,0.906667,0.576418,0.685958
3222,0.906667,0.704879,0.826962
3223,0.908333,0.715341,0.821811
3224,0.908333,0.707610,0.648839
3225,0.910000,0.617050,0.638766
3226,0.910000,0.686169,0.612823
3227,0.910000,0.649840,0.762265
3228,0.910000,0.687653,0.748065
3229,0.911667,0.682393,0.931221
3230,0.911667,0.709725,0.632788
3231,0.911667,0.697948,0.691263
3232,0.911667,0.668884,0.770864
3233,0.911667,0.697288,0.662872
3234,0.911667,0.521877,0.694496
3235,0.911667,0.698640,0.756330
3236,0.913333,0.668889,0.825493
3237,0.913333,0.683706,0.730877
3238,0.913333,0.692734,0.766250
3239,0.915000,0.698304,0.824224
3240,0.915000,0.694979,0.872594
3241,0.915000,0.699639,0.737006
3242,0.915000,0.704471,0.807840
3243,0.915000,0.692130,0.780050
3244,0.915000,0.722070,0.967741
3245,0.916667,0.701719,0.794764
3246,0.916667,0.731107,0.803328
3247,0.916667,0.721125,0.781951
3248,0.916667,0.700500,0.807945
3249,0.916667,0.703172,0.772530
3250,0.916667,0.727615,0.931974
3251,0.916667,0.704842,0.841448
3252,0.916667,0.697486,0.854488
3253,0.916667,0.669420,0.755184
3254,0.916667,0.715437,0.860740
3255,0.916667,0.716209,0.814874
3256,0.916667,0.706680,0.708412
3257,0.918333,0.723899,0.925549
3258,0.918333,0.679019,0.719533
3259,0.918333,0.715959,0.834167
3260,0.920000,0.701722,0.749497
3261,0.920000,0.710862,0.845128
3262,0.921667,0.581815,0.686594
3263,0.925000,0.724722,0.875275
3264,0.925000,0.690278,0.753328
3265,0.925000,0.694064,0.802949
3266,0.925000,0.712023,0.861687
3267,0.926667,0.702432,0.730841
3268,0.926667,0.706110,0.846574
3269,0.926667,0.698369,0.815120
3270,0.926667,0.722251,0.876346
3271,0.928333,0.649843,0.755284
3272,0.931667,0.614457,0.780860
3273,0.931667,0.695027,0.887172
3274,0.931667,0.694080,0.864465
3275,0.931667,0.708039,0.901846
3276,0.933333,0.671173,0.893130
3277,0.933333,0.715638,0.959347
3278,0.933333,0.712127,0.754570
3279,0.933333,0.695667,0.749324
3280,0.933333,0.725238,0.783330
3281,0.933333,0.715547,0.785269
3282,0.933333,0.708396,0.801149
3283,0.933333,0.725874,0.780260
3284,0.933333,0.701629,0.764588
3285,0.933333,0.719074,0.784498
3286,0.933333,0.687977,0.825021
3287,0.933333,0.693752,0.793638
3288,0.933333,0.712351,0.769401
3289,0.935000,0.717167,0.852902
3290,0.936667,0.618562,0.674919
3291,0.936667,0.672835,0.815518
3292,0.938333,0.720429,0.827067
3293,0.938333,0.691049,0.847600
3294,0.938333,0.717280,0.846265
3295,0.938333,0.713978,0.811202
3296,0.938333,0.720685,0.675562
3297,0.940000,0.714031,0.774979
3298,0.940000,0.724157,0.947470
3299,0.940000,0.711946,0.803743
3300,0.941667,0.697463,0.867291
3301,0.941667,0.710258,0.874924
3302,0.943333,0.705190,0.764685
3303,0.945000,0.719920,0.839784
3304,0.945000,0.704198,0.943977
3305,0.946667,0.715027,0.704027
3306,0.948333,0.713874,0.882991
3307,0.950000,0.712899,0.945602
3308,0.950000,0.726314,0.840269
3309,0.950000,0.717989,0.851437
3310,0.950000,0.699978,0.690384
3311,0.950000,0.698732,0.892839
3312,0.950000,0.693569,0.849490
3313,0.950000,0.721113,0.899197
3314,0.950000,0.698792,0.658372
3315,0.951667,0.651465,0.747038
3316,0.951667,0.671281,0.745119
3317,0.955000,0.707520,0.750359
3318,0.956667,0.701852,0.791464
3319,0.958333,0.711044,0.854248
3320,0.958333,0.732077,0.902801
3321,0.960000,0.707347,0.773186
3322,0.961667,0.713191,0.780351
3323,0.963333,0.716222,0.889765
3324,0.963333,0.706996,0.893027
3325,0.963333,0.669945,0.747660
3326,0.965000,0.721723,0.776789
3327,0.965000,0.711283,0.838802
3328,0.966667,0.720255,0.896820
3329,0.966667,0.669694,0.735522
3330,0.966667,0.730035,0.901588
3331,0.966667,0.705487,0.889910
3332,0.966667,0.705405,0.665325
3333,0.966667,0.714694,0.830701
3334,0.966667,0.718648,0.771780
3335,0.966667,0.693803,0.810980
3336,0.966667,0.719438,0.899910
3337,0.966667,0.695044,0.784126
3338,0.966667,0.701281,0.825320
3339,0.968333,0.651824,0.610627
3340,0.968333,0.705250,0.806929
3341,0.968333,0.701492,0.718489
3342,0.973333,0.707534,0.788233
3343,0.975000,0.712147,0.884374
3344,0.976667,0.698830,0.754613
3345,0.978333,0.707220,0.883453
3346,0.978333,0.721056,0.891056
3347,0.980000,0.642312,0.693306
3348,0.981667,0.691617,0.797093
3349,0.983333,0.688109,0.607270
3350,0.985000,0.691283,0.769563
3351,0.986667,0.716424,0.894602
3352,0.986667,0.704308,0.779636
3353,0.988333,0.665611,0.727282
3354,0.996667,0.687428,0.746255
3355,0.998333,0.716062,0.909695
3356,0.998333,0.672662,0.795689
3357,1.000000,0.709134,1.000000
3358,1.000000,0.671516,0.750090
3359,1.000000,0.714697,0.961178
