i,target,point,pair
3163,0.883333,0.832222,0.662480
3164,0.883333,0.671117,0.470080
3165,0.883333,0.915443,0.745491
3166,0.883333,0.886232,0.738887
3167,0.883333,0.936601,0.846051
3168,0.883333,0.794888,0.657824
3169,0.883333,0.772251,0.613165
3170,0.885000,0.943439,0.832787
3171,0.885000,0.992080,0.894280
3172,0.886667,0.952821,0.650782
3173,0.886667,0.899389,0.753912
3174,0.888333,0.924637,0.793968
3175,0.888333,0.709234,0.489656
3176,0.888333,0.872848,0.640666
3177,0.888333,0.957566,0.703525
3178,0.890000,0.901378,0.635173
3179,0.891667,0.964436,0.801037
3180,0.891667,0.497794,0.435441
3181,0.891667,0.947853,0.808045
3182,0.891667,0.900495,0.635036
3183,0.891667,0.872946,0.640694
3184,0.891667,0.962445,0.826481
3185,0.893333,0.860541,0.649463
3186,0.893333,0.955528,0.774628
3187,0.893333,0.993732,0.899623
3188,0.893333,0.974263,0.862657
3189,0.893333,0.824433,0.492699
3190,0.895000,0.982055,0.849787
3191,0.895000,0.804353,0.704577
3192,0.896667,0.925237,0.651989
3193,0.896667,0.903337,0.820788
3194,0.898333,0.908949,0.735199
3195,0.898333,0.976451,0.784518
3196,0.898333,0.964489,0.775675
3197,0.898333,0.976637,0.738464
3198,0.900000,0.621325,0.475526
3199,0.900000,0.969011,0.814848
3200,0.900000,0.965290,0.762398
3201,0.900000,0.986423,0.852615
3202,0.900000,0.982125,0.832252
3203,0.900000,0.833627,0.650247
3204,0.900000,0.783531,0.594130
3205,0.900000,0.945647,0.760235
3206,0.900000,0.915261,0.682487
3207,0.900000,0.934901,0.648986
3208,0.900000,0.856375,0.630212
3209,0.900000,0.971750,0.834661
3210,0.900000,0.964927,0.816601
3211,0.900000,0.956919,0.737938
3212,0.901667,0.966231,0.770456
3213,0.901667,0.903057,0.765820
3214,0.903333,0.961909,0.731709
3215,0.903333,0.866379,0.718063
3216,0.903333,0.949865,0.824860
3217,0.903333,0.945932,0.763398
3218,0.905000,0.850265,0.721169
3219,0.905000,0.903330,0.820788
3220,0.905000,0.913975,0.705017
3221,0.906667,0.929417,0.433148
3222,0.906667,0.931849,0.592668
3223,0.908333,0.961185,0.853977
3224,0.908333,0.941869,0.851345
3225,0.910000,0.877525,0.635510
3226,0.910000,0.915891,0.786936
3227,0.910000,0.920941,0.630088
3228,0.910000,0.916442,0.676298
3229,0.911667,0.860518,0.664217
3230,0.911667,0.897279,0.688087
3231,0.911667,0.911091,0.772095
3232,0.911667,0.830836,0.674702
3233,0.911667,0.975132,0.901908
3234,0.911667,0.844761,0.528378
3235,0.911667,0.761929,0.700863
3236,0.913333,0.970733,0.852273
3237,0.913333,0.925905,0.749760
3238,0.913333,0.698782,0.583489
3239,0.915000,0.889371,0.638384
3240,0.915000,0.976806,0.844988
3241,0.915000,0.802034,0.697252
3242,0.915000,0.980431,0.867218
3243,0.915000,0.908499,0.635551
3244,0.915000,0.922841,0.847760
3245,0.916667,0.938845,0.719082
3246,0.916667,0.991217,0.880566
3247,0.916667,0.972085,0.814047
3248,0.916667,0.923345,0.729199
3249,0.916667,0.950512,0.772045
3250,0.916667,0.986219,0.870485
3251,0.916667,0.851712,0.633810
3252,0.916667,0.877735,0.587838
3253,0.916667,0.929221,0.774160
3254,0.916667,0.978199,0.814666
3255,0.916667,0.972331,0.879891
3256,0.916667,0.944113,0.796473
3257,0.918333,0.961785,0.748243
3258,0.918333,0.957040,0.906520
3259,0.918333,0.973735,0.791096
3260,0.920000,0.877614,0.668236
3261,0.920000,0.942995,0.875090
3262,0.921667,0.793286,0.515959
3263,0.925000,0.980516,0.803646
3264,0.925000,0.901199,0.701603
3265,0.925000,0.929949,0.636456
3266,0.925000,0.921095,0.676909
3267,0.926667,0.950452,0.818127
3268,0.926667,0.950576,0.775157
3269,0.926667,0.918455,0.825418
3270,0.926667,0.889609,0.812864
3271,0.928333,0.933858,0.680122
3272,0.931667,0.988316,0.881121
3273,0.931667,0.938173,0.619059
3274,0.931667,0.988623,0.840784
3275,0.931667,0.766146,0.630063
3276,0.933333,0.917840,0.715261
3277,0.933333,0.986834,0.814641
3278,0.933333,0.976598,0.834497
3279,0.933333,0.930970,0.735849
3280,0.933333,0.950089,0.858203
3281,0.933333,0.955952,0.778255
3282,0.933333,0.853448,0.772484
3283,0.933333,0.958638,0.858351
3284,0.933333,0.949691,0.675965
3285,0.933333,0.981093,0.806837
3286,0.933333,0.958378,0.753797
3287,0.933333,0.908564,0.635574
3288,0.933333,0.987236,0.905671
3289,0.935000,0.958005,0.864007
3290,0.936667,0.846863,0.651896
3291,0.936667,0.980326,0.848313
3292,0.938333,0.958471,0.726050
3293,0.938333,0.889214,0.554438
3294,0.938333,0.948331,0.716037
3295,0.938333,0.920607,0.811435
3296,0.938333,0.961864,0.818394
3297,0.940000,0.966679,0.868482
3298,0.940000,0.976603,0.779479
3299,0.940000,0.946813,0.740123
3300,0.941667,0.930278,0.638693
3301,0.941667,0.888636,0.744805
3302,0.943333,0.906882,0.722443
3303,0.945000,0.970417,0.761732
3304,0.945000,0.924910,0.855588
3305,0.946667,0.975085,0.859378
3306,0.948333,0.943113,0.770335
3307,0.950000,0.954895,0.711719
3308,0.950000,0.964422,0.743809
3309,0.950000,0.980318,0.907787
3310,0.950000,0.861456,0.691090
3311,0.950000,0.921704,0.649030
3312,0.950000,0.919311,0.676495
3313,0.950000,0.962578,0.875323
3314,0.950000,0.971084,0.799393
3315,0.951667,0.918857,0.629542
3316,0.951667,0.911052,0.596080
3317,0.955000,0.953635,0.790935
3318,0.956667,0.902955,0.670503
3319,0.958333,0.921054,0.849677
3320,0.958333,0.993418,0.936729
3321,0.960000,0.930413,0.812430
3322,0.961667,0.887478,0.721731
3323,0.963333,0.964812,0.880890
3324,0.963333,0.906518,0.807325
3325,0.963333,0.917797,0.606979
3326,0.965000,0.924610,0.792914
3327,0.965000,0.780951,0.624380
3328,0.966667,0.984473,0.848405
3329,0.966667,0.807625,0.513875
3330,0.966667,0.982437,0.788870
3331,0.966667,0.989357,0.844915
3332,0.966667,0.871793,0.643617
3333,0.966667,0.912904,0.789177
3334,0.966667,0.959144,0.840715
3335,0.966667,0.937398,0.690704
3336,0.966667,0.959922,0.818357
3337,0.966667,0.855288,0.737900
3338,0.966667,0.936624,0.782056
3339,0.968333,0.874121,0.691606
3340,0.968333,0.970293,0.872088
3341,0.968333,0.970287,0.797959
3342,0.973333,0.930130,0.812670
3343,0.975000,0.988150,0.873278
3344,0.976667,0.862335,0.660822
3345,0.978333,0.944500,0.675324
3346,0.978333,0.979949,0.864926
3347,0.980000,0.920329,0.716350
3348,0.981667,0.933488,0.652018
3349,0.983333,0.910744,0.658383
3350,0.985000,0.860580,0.675210
3351,0.986667,0.962579,0.757486
3352,0.986667,0.896323,0.675418
3353,0.988333,0.912215,0.612232
3354,0.996667,0.852988,0.731324
3355,0.998333,0.955980,0.741662
3356,0.998333,0.908665,0.692930
3357,1.000000,0.974479,0.812705
3358,1.000000,0.961333,0.874338
3359,1.000000,0.961262,0.733102
